period,feature,current_rows,baseline_rows,current_mean,baseline_mean,current_missing_rate,baseline_missing_rate,psi_vs_development_baseline,status,reference_period,prior_psi,psi_change,is_current_model_period,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2014-12,dti,9367,598645,18.050643749332764,18.568494533488128,0.0,0.0,0.0050999512604611484,GREEN,2014-01_to_2015-12,0.0013749817707628333,0.003724969489698315,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-12
2015-01,dti,32216,598645,18.935162341693566,18.568494533488128,0.0,0.0,0.003110235586564967,GREEN,2014-01_to_2015-12,0.0050999512604611484,-0.0019897156738961815,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-01
2015-02,dti,21656,598645,18.89747829700776,18.568494533488128,0.0,0.0,0.003330629402554004,GREEN,2014-01_to_2015-12,0.003110235586564967,0.0002203938159890369,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-02
2015-03,dti,22931,598645,19.07059613623479,18.568494533488128,0.0,0.0,0.004178845873727599,GREEN,2014-01_to_2015-12,0.003330629402554004,0.0008482164711735955,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-03
2015-04,dti,31785,598645,18.872636149126947,18.568494533488128,0.0,0.0,0.001800878734726596,GREEN,2014-01_to_2015-12,0.004178845873727599,-0.0023779671390010033,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-04
2015-05,dti,28711,598645,18.817967677893492,18.568494533488128,0.0,0.0,0.0020365406503987877,GREEN,2014-01_to_2015-12,0.001800878734726596,0.00023566191567219157,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-05
2015-06,dti,25446,598645,18.797422777646783,18.568494533488128,0.0,0.0,0.0016370915961860086,GREEN,2014-01_to_2015-12,0.0020365406503987877,-0.0003994490542127791,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-06
2015-07,dti,41053,598645,19.249955910652083,18.568494533488128,0.0,0.0,0.006938352309588763,GREEN,2014-01_to_2015-12,0.0016370915961860086,0.005301260713402754,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-07
2015-08,dti,31701,598645,18.596242705277437,18.568494533488128,0.0,0.0,0.002253626273845971,GREEN,2014-01_to_2015-12,0.006938352309588763,-0.004684726035742792,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-08
2015-09,dti,25150,598645,18.887348310139163,18.568494533488128,0.0,0.0,0.0025913683965502017,GREEN,2014-01_to_2015-12,0.002253626273845971,0.0003377421227042307,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-09
2015-10,dti,42986,598645,18.86478365049086,18.568494533488128,0.0,0.0,0.0023427677773898126,GREEN,2014-01_to_2015-12,0.0025913683965502017,-0.00024860061916038905,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-10
2015-11,dti,32907,598645,19.033146746892758,18.568494533488128,0.0,0.0,0.004549354237410489,GREEN,2014-01_to_2015-12,0.0023427677773898126,0.0022065864600206765,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-11
2015-12,dti,39001,598645,19.151718417476477,18.568494533488128,0.0,0.0,0.00547289376629904,GREEN,2014-01_to_2015-12,0.004549354237410489,0.0009235395288885511,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-12
2016-01,dti,28396,598645,18.9792009437949,18.568494533488128,0.0,0.0,0.003905412374214488,GREEN,2014-01_to_2015-12,0.00547289376629904,-0.0015674813920845522,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-01
2016-02,dti,34597,598645,19.553127727837676,18.568494533488128,0.0,0.0,0.012661216022362207,GREEN,2014-01_to_2015-12,0.003905412374214488,0.008755803648147719,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-02
2016-03,dti,48927,598645,19.47181924090993,18.568494533488128,0.0,0.0,0.014299531958406744,GREEN,2014-01_to_2015-12,0.012661216022362207,0.0016383159360445366,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-03
2016-04,dti,24099,598645,18.996030955641313,18.568494533488128,0.0,0.0,0.010798411799596626,GREEN,2014-01_to_2015-12,0.014299531958406744,-0.0035011201588101178,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-04
2016-05,dti,18106,598645,19.490748923008947,18.568494533488128,0.0,0.0,0.014245350702823435,GREEN,2014-01_to_2015-12,0.010798411799596626,0.0034469389032268094,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-05
2016-06,dti,20732,598645,18.11813669689369,18.568494533488128,0.0,0.0,0.004103065994450318,GREEN,2014-01_to_2015-12,0.014245350702823435,-0.010142284708373119,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-06
2016-07,dti,21724,598645,17.844316424231266,18.568494533488128,0.0,0.0,0.009502735476072919,GREEN,2014-01_to_2015-12,0.004103065994450318,0.005399669481622601,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-07
2016-08,dti,22258,598645,17.861917962081048,18.568494533488128,0.0,0.0,0.010916241827101051,GREEN,2014-01_to_2015-12,0.009502735476072919,0.001413506351028132,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-08
2016-09,dti,16906,598645,17.8523050987815,18.568494533488128,0.0,0.0,0.011690166519046395,GREEN,2014-01_to_2015-12,0.010916241827101051,0.0007739246919453435,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-09
2016-10,dti,18952,598645,18.51886080624736,18.568494533488128,0.0,0.0,0.0033848308239794386,GREEN,2014-01_to_2015-12,0.011690166519046395,-0.008305335695066956,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-10
2016-11,dti,18994,598645,18.699234495103717,18.568494533488128,0.0,0.0,0.004160224954104478,GREEN,2014-01_to_2015-12,0.0033848308239794386,0.0007753941301250396,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-11
2016-12,dti,19366,598645,18.830097593720954,18.568494533488128,0.0,0.0,0.0043416745986877845,GREEN,2014-01_to_2015-12,0.004160224954104478,0.0001814496445833062,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-12
2017-01,dti,16391,598645,18.53853517174059,18.568494533488128,0.0,0.0,0.0014481600281221116,GREEN,2014-01_to_2015-12,0.0043416745986877845,-0.0028935145705656726,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-01
2017-02,dti,13466,598645,18.361954552205557,18.568494533488128,0.0,0.0,0.0049772202463235354,GREEN,2014-01_to_2015-12,0.0014481600281221116,0.0035290602182014236,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-02
2017-03,dti,17001,598645,18.43624022116346,18.568494533488128,0.0,0.0,0.005352921802077425,GREEN,2014-01_to_2015-12,0.0049772202463235354,0.00037570155575388994,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-03
2017-04,dti,13095,598645,18.869050019091258,18.568494533488128,0.0,0.0,0.0011967793963993003,GREEN,2014-01_to_2015-12,0.005352921802077425,-0.004156142405678125,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-04
2017-05,dti,16143,598645,18.85876231183795,18.568494533488128,0.0,0.0,0.0018973518701268528,GREEN,2014-01_to_2015-12,0.0011967793963993003,0.0007005724737275524,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-05
2017-06,dti,15218,598645,18.47717899855434,18.568494533488128,0.0,0.0,0.0030382855247350115,GREEN,2014-01_to_2015-12,0.0018973518701268528,0.0011409336546081587,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-06
2017-07,dti,14942,598645,19.099968545040824,18.568494533488128,0.0,0.0,0.0022401276767360406,GREEN,2014-01_to_2015-12,0.0030382855247350115,-0.0007981578479989708,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-07
2017-08,dti,15463,598645,19.1515999482636,18.568494533488128,0.0,0.0,0.0038381379199768657,GREEN,2014-01_to_2015-12,0.0022401276767360406,0.001598010243240825,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-08
2017-09,dti,13372,598645,20.04888348788513,18.568494533488128,0.0,0.0,0.015200333673207778,GREEN,2014-01_to_2015-12,0.0038381379199768657,0.011362195753230912,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-09
2017-10,dti,11895,598645,19.564137032366542,18.568494533488128,0.0,0.0,0.02071619028462492,GREEN,2014-01_to_2015-12,0.015200333673207778,0.005515856611417142,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-10
2017-11,dti,12086,598645,19.265441833526395,18.568494533488128,0.0,0.0,0.020157651049295292,GREEN,2014-01_to_2015-12,0.02071619028462492,-0.0005585392353296276,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-11
2017-12,dti,10045,598645,19.27464111498258,18.568494533488128,0.0,0.0,0.035182741216741725,GREEN,2014-01_to_2015-12,0.020157651049295292,0.015025090167446433,True,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-12
2018-01,dti,8575,598645,18.883315451895047,18.568494533488128,0.0,0.0,0.03450481121252337,GREEN,2014-01_to_2015-12,0.035182741216741725,-0.000677930004218355,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-01
2018-02,dti,6731,598645,18.83469915317189,18.568494533488128,0.0,0.0,0.03846111262827956,GREEN,2014-01_to_2015-12,0.03450481121252337,0.003956301415756189,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-02
2018-03,dti,7151,598645,18.81159837784925,18.568494533488128,0.0,0.0,0.034199586217253476,GREEN,2014-01_to_2015-12,0.03846111262827956,-0.004261526411026083,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-03
2018-04,dti,6905,598645,18.69061115133961,18.568494533488128,0.0,0.0,0.04067469373606418,GREEN,2014-01_to_2015-12,0.034199586217253476,0.0064751075188107035,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-04
2018-05,dti,6619,598645,18.693231605982778,18.568494533488128,0.0,0.0,0.04211178455304465,GREEN,2014-01_to_2015-12,0.04067469373606418,0.0014370908169804714,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-05
2018-06,dti,4880,598645,18.099432377049183,18.568494533488128,0.0,0.0,0.06269928672564931,GREEN,2014-01_to_2015-12,0.04211178455304465,0.02058750217260466,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-06
2018-07,dti,4307,598645,18.830763872765264,18.568494533488128,0.0,0.0,0.03582400086243221,GREEN,2014-01_to_2015-12,0.06269928672564931,-0.0268752858632171,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-07
2018-08,dti,3554,598645,18.520571187394484,18.568494533488128,0.0,0.0,0.046003105291394085,GREEN,2014-01_to_2015-12,0.03582400086243221,0.010179104428961874,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-08
2018-09,dti,2420,598645,18.61469834710744,18.568494533488128,0.0,0.0,0.03864834563308554,GREEN,2014-01_to_2015-12,0.046003105291394085,-0.007354759658308542,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-09
2018-10,dti,2146,598645,18.54355079217148,18.568494533488128,0.0,0.0,0.05050934211938505,GREEN,2014-01_to_2015-12,0.03864834563308554,0.011860996486299506,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-10
2018-11,dti,1627,598645,18.71737553779963,18.568494533488128,0.0,0.0,0.04163992224412752,GREEN,2014-01_to_2015-12,0.05050934211938505,-0.00886941987525753,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-11
2018-12,dti,1245,598645,17.277943775100404,18.568494533488128,0.0,0.0,0.0786617805689233,GREEN,2014-01_to_2015-12,0.04163992224412752,0.03702185832479578,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-12
2007-06,fico,23,598645,713.7391304347826,695.1264397096777,0.0,0.0,2.1759548873433343,RED,2014-01_to_2015-12,,,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-06
2007-07,fico,62,598645,700.4677419354839,695.1264397096777,0.0,0.0,0.6116671210231688,RED,2014-01_to_2015-12,2.1759548873433343,-1.5642877663201655,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-07
2007-08,fico,72,598645,698.5277777777778,695.1264397096777,0.0,0.0,0.7015063026779995,RED,2014-01_to_2015-12,0.6116671210231688,0.08983918165483074,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-08
2007-09,fico,53,598645,686.2452830188679,695.1264397096777,0.0,0.0,1.2536613174851217,RED,2014-01_to_2015-12,0.7015063026779995,0.5521550148071221,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-09
2007-10,fico,105,598645,685.8571428571429,695.1264397096777,0.0,0.0,0.46309891773949713,RED,2014-01_to_2015-12,1.2536613174851217,-0.7905623997456246,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-10
2007-11,fico,112,598645,685.3928571428571,695.1264397096777,0.0,0.0,0.36505231586102227,RED,2014-01_to_2015-12,0.46309891773949713,-0.09804660187847486,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-11
2007-12,fico,172,598645,690.8081395348837,695.1264397096777,0.0,0.0,0.16621248623853951,AMBER,2014-01_to_2015-12,0.36505231586102227,-0.19883982962248276,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-12
2008-01,fico,305,598645,696.1967213114754,695.1264397096777,0.0,0.0,0.15784200605963303,AMBER,2014-01_to_2015-12,0.16621248623853951,-0.008370480178906486,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-01
2008-02,fico,306,598645,698.0294117647059,695.1264397096777,0.0,0.0,0.15558156137778106,AMBER,2014-01_to_2015-12,0.15784200605963303,-0.002260444681851964,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-02
2008-03,fico,402,598645,693.9402985074627,695.1264397096777,0.0,0.0,0.14752151752332313,AMBER,2014-01_to_2015-12,0.15558156137778106,-0.008060043854457938,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-03
2008-04,fico,259,598645,696.2277992277992,695.1264397096777,0.0,0.0,0.11881712041390553,AMBER,2014-01_to_2015-12,0.14752151752332313,-0.028704397109417593,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-04
